ENS_ID,Endophyte_Name,Endophyte_Type,Taxonomy_ID,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,GenBank_ID,Closest_GenBank_ID
ENS00587,Neofusicoccum luteum ZF 52,Endophytic Fungus,120395,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,NA,KF766289
ENS00588,Neofusicoccum parvum JS-0968,Endophytic Fungus,310453,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,NA,NA
ENS00589,Neonectria candida Wollenw KS-246,Endophytic Fungus,1634535,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Neonectria,NA,NA
ENS00590,Neopestalotiopsis foedans,Endophytic Fungus,290095,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Neopestalotiopsis,NA,NA
ENS00591,Neopestalotiopsis sp. G29,Endophytic Fungus,1684588,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Neopestalotiopsis,KP745600,NA
ENS00592,Neopestalotiopsis sp. MFLUCC15-1130,Endophytic Fungus,1849553,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Neopestalotiopsis,KY646065,NA
ENS00593,Neopestalotiopsis vaccinii cgmcc3.9199,Endophytic Fungus,3023124,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Neopestalotiopsis,NA,NA
ENS00594,Neoplaconema napellum IFB-E016,Endophytic Fungus,216222,Eukaryota,Fungi,Ascomycota,No Rank at Level Class,No Rank at Level Order,No Rank at Level Family,No Rank at Level Genus,DQ102374,NA
ENS00595,Nigrospora camelliae-sinensis S30,Endophytic Fungus,2022753,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,NA,NA
ENS00596,Nigrospora chinensis,Endophytic Fungus,2022754,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,MK834674.1,NA
ENS00597,Nigrospora chinensis GGY-3,Endophytic Fungus,2022754,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,ON340773,NA
ENS00598,Nigrospora oryzae,Endophytic Fungus,335854,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,NA,NA
ENS00599,Nigrospora oryzae CF-298113,Endophytic Fungus,335854,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,NA,KU933443
ENS00600,Nigrospora oryzae GL15,Endophytic Fungus,335854,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,MT626727,NA
ENS00601,Nigrospora sp. 1403 KY-2011,Endophytic Fungus,993140,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,HQ891110,NA
ENS00602,Nigrospora sp. MA75,Endophytic Fungus,993141,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,HQ891662,NA
ENS00603,Nigrospora sp. MFLUCC16-0605,Endophytic Fungus,1715238,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,NA,HQ832828
ENS00604,Nigrospora sp. YE3033,Endophytic Fungus,1715238,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,KU987454,NA
ENS00605,Nigrospora sphaerica,Endophytic Fungus,114231,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,NA,NA
ENS00606,Nigrospora sphaerica AVA-1,Endophytic Fungus,114231,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,MW130252.1,NA
ENS00607,Nigrospora sphaerica CRWL3,Endophytic Fungus,114231,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,HG938367,NA
ENS00608,Nigrospora sphaerica EHL2,Endophytic Fungus,114231,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,MN726479,NA
ENS00609,Nigrospora sphaerica ZMT05,Endophytic Fungus,114231,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,MG171196,NA
ENS00610,Nocardiopsis prasina CLA68,Endophytic Bacteria,2015,Bacteria,No Rank at Level Kingdom,Actinomycetota,Actinomycetes,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,KP269077,NA
ENS00611,Nodulisporium sp. A21,Endophytic Fungus,1647372,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nodulisporium,KP297933,NA
ENS00612,Novosphingobium lindaniclasticum CFFSUR-B36,Endophytic Bacteria,1329895,Bacteria,No Rank at Level Kingdom,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,MW377568,NA
ENS00613,Ophiocordyceps dipterigena strain F0307,Endophytic Fungus,235378,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Ophiocordyceps,NA,NA
ENS00614,Ovatospora brasiliensis EPE-10 MTCC 25236,Endophytic Fungus,1934393,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora,NA,MH858514.1
ENS00615,Paecilomyces sp. AUMC 15510,Endophytic Fungus,40383,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Thermoascaceae,Paecilomyces,OP429630,NA
ENS00616,Paecilomyces sp. EJC01.1,Endophytic Fungus,40383,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Thermoascaceae,Paecilomyces,NA,NA
ENS00617,Paecilomyces sp. tree 1–7,Endophytic Fungus,40383,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Thermoascaceae,Paecilomyces,NA,NA
ENS00618,Paecilomyces variotii,Endophytic Fungus,264951,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Thermoascaceae,Paecilomyces,NA,NA
ENS00619,Paenibacillus amylolyticus KMCLE06,Endophytic Bacteria,1451,Bacteria,No Rank at Level Kingdom,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,MH220721,NA
ENS00620,Paenibacillus polymyxa SK1,Endophytic Bacteria,1406,Bacteria,No Rank at Level Kingdom,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,MN326755.1,NA
ENS00621,Paenibacillus polymyxa Y-1,Endophytic Bacteria,1406,Bacteria,No Rank at Level Kingdom,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,NA,EF488172.1
ENS00622,Paenibacillus sp. MOSEL-w13,Endophytic Bacteria,1365631,Bacteria,No Rank at Level Kingdom,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,KF307683,NA
ENS00623,Pantoea sp. Dez632,Endophytic Bacteria,69393,Bacteria,No Rank at Level Kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,MZ647535,NA
ENS00624,Pantoea sp. strain MHSD15,Endophytic Bacteria,69393,Bacteria,No Rank at Level Kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,MN093331,NA
ENS00625,Paraboeremia selaginellae SE01,Endophytic Fungus,749870,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Paraboeremia,ON231784,NA
ENS00626,Paraconiothyrium sp. strain GFM13,Endophytic Fungus,1696682,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,KX247121,NA
ENS00627,Paraconiothyrium sp. SW-B-1,Endophytic Fungus,1696682,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,NA,NA
ENS00628,Paraconiothyrium sp. VK-13,Endophytic Fungus,1696682,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,NA,NA
ENS00629,Paraconiothyrium sp. YM 311593,Endophytic Fungus,1696682,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,NA,DQ885897
ENS00630,Paramyrothecium roridum A553,Endophytic Fungus,1859971,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Paramyrothecium,KJ813720,NA
ENS00631,Paramyrothecium roridum A-S-4,Endophytic Fungus,1859971,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Paramyrothecium,NA,NA
ENS00632,Paramyrothecium roridum isolate A697,Endophytic Fungus,1859971,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Paramyrothecium,KU529828,NA
ENS00633,Paraphaeosphaeria sporulosa,Endophytic Fungus,1460663,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,KY977581.1,NA
ENS00634,Paraphaeosphaeria sporulosa CP-1,Endophytic Fungus,1460663,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,MN017716,NA
ENS00635,Penicillium aculeatum,Endophytic Fungus,36649,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,NA,GU566285.1
ENS00636,Penicillium adametzioides AS-53,Endophytic Fungus,70094,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KJ906543,NA
ENS00637,Penicillium aurantiogriseum 328#,Endophytic Fungus,36655,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00638,Penicillium brasilianum 7-2,Endophytic Fungus,104259,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,MH911419
ENS00639,Penicillium brefeldianum F4a,Endophytic Fungus,1131482,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00640,Penicillium brocae MA-231,Endophytic Fungus,201291,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KM191342,NA
ENS00641,Penicillium canescens Sopp MUM 15.01,Endophytic Fungus,5083,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00642,Penicillium capsulatum XL027,Endophytic Fungus,69766,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MN847591,NA
ENS00643,Penicillium cataractarum SYPF 7131,Endophytic Fungus,2100454,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MG779617,NA
ENS00644,Penicillium chermesinum EN-480,Endophytic Fungus,63820,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KT119566,NA
ENS00645,Penicillium chermesinum ZH4-E2,Endophytic Fungus,63820,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,HQ428124,NA
ENS00646,Penicillium chrysogenum MT-12,Endophytic Fungus,5076,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MF765611,NA
ENS00647,Penicillium chrysogenum MTCC 5108,Endophytic Fungus,5076,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00648,Penicillium chrysogenum QEN-24S,Endophytic Fungus,5076,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,GU985086,NA
ENS00649,Penicillium chrysogenum strain WF6,Endophytic Fungus,5076,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KF957641,NA
ENS00650,Penicillium chrysogenum V11,Endophytic Fungus,5076,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KX777253,NA
ENS00651,Penicillium chrysogenum XNM-12,Endophytic Fungus,5076,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MT075873,NA
ENS00652,Penicillium citrinum,Endophytic Fungus,5077,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KY474352,NA
ENS00653,Penicillium citrinum AMrb23,Endophytic Fungus,5077,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NR121224
ENS00654,Penicillium citrinum DF47,Endophytic Fungus,5077,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,OM840089,NA
ENS00655,Penicillium citrinum HL-5126,Endophytic Fungus,5077,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KJ466981,NA
ENS00656,Penicillium citrinum JCM 22607,Endophytic Fungus,5077,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,LC228739,NA
ENS00657,Penicillium citrinum N21,Endophytic Fungus,5077,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MT775474,NA
ENS00658,Penicillium citrinum QJF-22,Endophytic Fungus,5077,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MN319561,NA
ENS00659,Penicillium citrinum strain Salicorn 46,Endophytic Fungus,5077,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KF758800,NA
ENS00660,Penicillium citrinum strain TPDTF1.4,Endophytic Fungus,5077,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KC603769,NA
ENS00661,Penicillium commune,Endophytic Fungus,36653,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00662,Penicillium commune strain C01,Endophytic Fungus,36653,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KJ194124,NA
ENS00663,Penicillium crustosum VR4,Endophytic Fungus,36656,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00664,Penicillium echinulatum pt-4,Endophytic Fungus,60174,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KF939053,NA
ENS00665,Penicillium expansum,Endophytic Fungus,27334,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,OL958430,NA
ENS00666,Penicillium expansum strain WF7,Endophytic Fungus,27334,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KF957642,NA
ENS00667,Penicillium herquei JX4,Endophytic Fungus,69774,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MF663569.1,NA
ENS00668,Penicillium janthinellum HDN13-309,Endophytic Fungus,5079,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KM659023,NA
ENS00669,Penicillium janthinellum SYPF 7899,Endophytic Fungus,5079,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00670,Penicillium janthinellum yuan-27,Endophytic Fungus,5079,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA, AJ608945
ENS00671,Penicillium namyslowskii strain TRT75,Endophytic Fungus,96007,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,HQ701741,NA
ENS00672,Penicillium nothofagi P-6,Endophytic Fungus,1131574,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MN103999.1,NA
ENS00673,Penicillium ochrochloron,Endophytic Fungus,69780,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MG818953,NA
ENS00674,Penicillium oxalicum,Endophytic Fungus,69781,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,MT267816.1
ENS00675,Penicillium oxalicum B4,Endophytic Fungus,69781,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,FJ196840,NA
ENS00676,Penicillium oxalicum EN-290,Endophytic Fungus,69781,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KT008098,NA
ENS00677,Penicillium oxalicum LA-1,Endophytic Fungus,69781,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KX622790,NA
ENS00678,Penicillium polonicum,Endophytic Fungus,60169,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00679,Penicillium polonicum AUMC 14487,Endophytic Fungus,60169,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MK128497.1,NA
ENS00680,Penicillium purpurogenum,Endophytic Fungus,1266744,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,NA,NA
ENS00681,Penicillium rolfsii strain Y17,Endophytic Fungus,69785,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MT729953,NA
ENS00682,Penicillium rubens PQJ-2,Endophytic Fungus,1108849,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,OM269040,NA
ENS00683,Penicillium rubens Tareq T1F,Endophytic Fungus,1108849,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,OM836434.1,NA
ENS00684,Penicillium sclerotiorin SCNU-F0040,Endophytic Fungus,5073,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,No Rank at Level Genus,MW541637,NA
ENS00685,Penicillium sclerotiorum isolate C2,Endophytic Fungus,69788,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KP307916,NA
ENS00686,Penicillium sclerotiorum MPT-250,Endophytic Fungus,69788,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,OK357287,NA
ENS00687,Penicillium sclerotiorum strain ZJHJJ-18,Endophytic Fungus,69788,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MW922390,NA
ENS00688,Penicillium simplicissimum,Endophytic Fungus,69488,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00689,Penicillium solitum IS1-A,Endophytic Fungus,60172,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MN365722,NA
ENS00690,Penicillium sp. 1642D,Endophytic Fungus,1194171,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,JQ778844,NA
ENS00691,Penicillium sp. AS-79,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KY322516,NA
ENS00692,Penicillium sp. BJR-P2,Endophytic Fungus,2908131,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,PRJNA793386,NA
ENS00693,Penicillium sp. CAM64,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00694,Penicillium sp. CPCC 400817,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00695,Penicillium sp. CPCC 401423,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,OK349514,NA
ENS00696,Penicillium sp. ct-28,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NR144866
ENS00697,Penicillium sp. HN29-3B1,Endophytic Fungus,1426912,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KF572480,NA
ENS00698,Penicillium sp. HS-N-27,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,KF367521
ENS00699,Penicillium sp. HSZ-43,Endophytic Fungus,1513795,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KJ681497,NA
ENS00700,Penicillium sp. JVF17,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MZ331730,NA
ENS00701,Penicillium sp. JY246,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MK050979,NA
ENS00702,Penicillium sp. Lt,Endophytic Fungus,945554,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,HQ112180,NA
ENS00703,Penicillium sp. M-01,Endophytic Fungus,1177052,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00704,Penicillium sp. Nb 19,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MK120566,NA
ENS00705,Penicillium sp. NO. 24,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00706,Penicillium sp. R22,Endophytic Fungus,1856372,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KU359776,NA
ENS00707,Penicillium sp. strain CAMMC64,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00708,Penicillium sp. strain GXIMD 03101,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MZ971181,NA
ENS00709,Penicillium sp. T2-11,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MT682968,NA
ENS00710,Penicillium sp. ZJ-SY,Endophytic Fungus,5081,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,KX890092,NA
ENS00711,Penicillium spinulosum EPSLR4,Endophytic Fungus,63822,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NA
ENS00712,Penicillium steckii SCSIO 41025,Endophytic Fungus,303698,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MW033549,NA
ENS00713,Penicillium tropicum AMb3,Endophytic Fungus,228413,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA,NR111485
ENS00714,Penicillium vulpinum strain GDGJ91,Endophytic Fungus,29845,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,MK673871,NA
ENS00715,Peniophora incarnata Z4,Endophytic Fungus,55350,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,EU918698,NA
ENS00716,Perenniporia tephropora Z41,Endophytic Fungus,483159,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Perenniporia,JN198488,NA
ENS00717,Peribacillus muralis CFFSUR-B39,Endophytic Bacteria,264697,Bacteria,No Rank at Level Kingdom,Bacillota,Bacilli,Bacillales,Bacillaceae,Peribacillus,MW377569,NA
ENS00718,Peribacillus sp. strain AS_2,Endophytic Bacteria,2675267,Bacteria,No Rank at Level Kingdom,Bacillota,Bacilli,Bacillales,Bacillaceae,Peribacillus,MZ976847,NA
ENS00719,Periconia sp.,Endophytic Fungus,1756127,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,NA,NA
ENS00720,Periconia sp. F-31,Endophytic Fungus,1756127,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,NA,NA
ENS00721,Periconia sp. OBW-15,Endophytic Fungus,1756127,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,NA,NA
ENS00722,Periconia sp. TJ403-rc01,Endophytic Fungus,1756127,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,MN307490,NA
ENS00723,Peroneutypa scoparia SCBG-8,Endophytic Fungus,1736665,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Peroneutypa,MN788605,NA
ENS00724,Pestalotia sp.,Endophytic Fungus,2026558,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Pestalotia,NA,NA
ENS00725,Pestalotiopsis adusta,Endophytic Fungus,173179,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Pestalotiopsis,KF011509,NA
ENS00726,Pestalotiopsis besseyi,Endophytic Fungus,290097,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Pestalotiopsis,NA,NA
ENS00727,Pestalotiopsis fici strain PSHI2004Endo106-1,Endophytic Fungus,393283,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Pestalotiopsis,DQ812914,NA
ENS00728,Pestalotiopsis flavidula,Endophytic Fungus,859166,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Pestalotiopsis,NA,NA
ENS00729,Pestalotiopsis mangiferae,Endophytic Fungus,748176,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Pestalotiopsis,HM802302,NA
ENS00730,Pestalotiopsis microspora strain DL-F-3,Endophytic Fungus,85828,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Pestalotiopsis,KU255793,NA
ENS00731,Pestalotiopsis neglecta FJ-2,Endophytic Fungus,173184,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Pestalotiopsis,KJ719299,NA
ENS00732,Pestalotiopsis neglecta S3,Endophytic Fungus,173184,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Pestalotiopsis,MT377727.1,NA
